ID_Org,Nom_Org,ID_Dest,Nom_Dest,Dist_KM
018,Monclova,015,Juárez,125.2420
018,Monclova,016,Lamadrid,55.2930
018,Monclova,017,Matamoros,346.0850
018,Monclova,019,Morelos,192.8680
018,Monclova,020,Múzquiz,140.9070
018,Monclova,021,Nadadores,27.2490
018,Monclova,022,Nava,197.6870
018,Monclova,023,Ocampo,129.7590
018,Monclova,024,Parras,259.9150
018,Monclova,025,Piedras Negras,240.9440
018,Monclova,026,Progreso,85.1900
018,Monclova,027,Ramos Arizpe,181.9690
018,Monclova,028,Sabinas,115.0460
018,Monclova,029,Sacramento,44.0370
018,Monclova,030,Saltillo,196.1030
018,Monclova,031,San Buenaventura,23.4000
018,Monclova,032,San Juan de Sabinas,128.5950
018,Monclova,033,San Pedro,265.7780
018,Monclova,034,Sierra Mojada,275.4270
018,Monclova,035,Torreón,327.2750
018,Monclova,036,Viesca,326.1490
018,Monclova,037,Villa Unión,202.3930
018,Monclova,038,Zaragoza,202.4010
019,Morelos,001,Abasolo,169.3390
019,Morelos,002,Acuña,109.1260
019,Morelos,003,Allende,7.8210
019,Morelos,004,Arteaga,392.0560
019,Morelos,005,Candela,274.1020
019,Morelos,006,Castaños,206.4780
019,Morelos,007,Cuatro Ciénegas,247.0740
019,Morelos,008,Escobedo,168.7440
019,Morelos,009,Francisco I. Madero,464.7500
019,Morelos,010,Frontera,192.4250
019,Morelos,011,General Cepeda,386.3990
019,Morelos,012,Guerrero,86.7280
019,Morelos,013,Hidalgo,165.4560
019,Morelos,014,Jiménez,98.6890
019,Morelos,015,Juárez,125.2410
019,Morelos,016,Lamadrid,222.3120
019,Morelos,017,Matamoros,482.6650
019,Morelos,018,Monclova,190.6650
019,Morelos,020,Múzquiz,101.3890
019,Morelos,021,Nadadores,194.2680
019,Morelos,022,Nava,12.5980
019,Morelos,023,Ocampo,296.7770
019,Morelos,024,Parras,452.5360
019,Morelos,025,Piedras Negras,56.7720
019,Morelos,026,Progreso,154.1750
019,Morelos,027,Ramos Arizpe,374.5900
019,Morelos,028,Sabinas,76.7940
019,Morelos,029,Sacramento,211.0560
019,Morelos,030,Saltillo,388.7230
019,Morelos,031,San Buenaventura,188.8490
019,Morelos,032,San Juan de Sabinas,66.6740
019,Morelos,033,San Pedro,432.7970
019,Morelos,034,Sierra Mojada,442.4460
019,Morelos,035,Torreón,494.2930
019,Morelos,036,Viesca,493.1680
019,Morelos,037,Villa Unión,27.9320
019,Morelos,038,Zaragoza,9.5330
020,Múzquiz,001,Abasolo,119.5120
020,Múzquiz,002,Acuña,213.3390
020,Múzquiz,003,Allende,96.2780
020,Múzquiz,004,Arteaga,342.2290
020,Múzquiz,005,Candela,224.2750
020,Múzquiz,006,Castaños,156.6510
020,Múzquiz,007,Cuatro Ciénegas,197.2470
020,Múzquiz,008,Escobedo,118.9160
020,Múzquiz,009,Francisco I. Madero,414.9230
020,Múzquiz,010,Frontera,142.5980
020,Múzquiz,011,General Cepeda,336.5720
020,Múzquiz,012,Guerrero,153.3860
020,Múzquiz,013,Hidalgo,260.9720
020,Múzquiz,014,Jiménez,194.2060
020,Múzquiz,015,Juárez,97.6430
020,Múzquiz,016,Lamadrid,172.4850
020,Múzquiz,017,Matamoros,432.8380
020,Múzquiz,018,Monclova,140.8380
020,Múzquiz,019,Morelos,104.2130
020,Múzquiz,021,Nadadores,144.4410
020,Múzquiz,022,Nava,109.0320
020,Múzquiz,023,Ocampo,246.9500
020,Múzquiz,024,Parras,402.7090
020,Múzquiz,025,Piedras Negras,152.2890
020,Múzquiz,026,Progreso,104.3480
020,Múzquiz,027,Ramos Arizpe,324.7630
020,Múzquiz,028,Sabinas,49.1960
020,Múzquiz,029,Sacramento,161.2280
020,Múzquiz,030,Saltillo,338.8960
020,Múzquiz,031,San Buenaventura,139.0220
020,Múzquiz,032,San Juan de Sabinas,34.4720
020,Múzquiz,033,San Pedro,382.9700
020,Múzquiz,034,Sierra Mojada,392.6190
020,Múzquiz,035,Torreón,444.4660
020,Múzquiz,036,Viesca,443.3410
020,Múzquiz,037,Villa Unión,113.7380
020,Múzquiz,038,Zaragoza,113.7460
021,Nadadores,001,Abasolo,25.8170
021,Nadadores,002,Acuña,306.6390
021,Nadadores,003,Allende,189.5770
021,Nadadores,004,Arteaga,227.7580
021,Nadadores,005,Candela,124.1220
021,Nadadores,006,Castaños,42.1800
021,Nadadores,007,Cuatro Ciénegas,53.2410
021,Nadadores,008,Escobedo,32.7080
021,Nadadores,009,Francisco I. Madero,270.9170
021,Nadadores,010,Frontera,23.3600
021,Nadadores,011,General Cepeda,222.1000
021,Nadadores,012,Guerrero,246.6860
021,Nadadores,013,Hidalgo,296.8580
021,Nadadores,014,Jiménez,287.5050
021,Nadadores,015,Juárez,129.8860
021,Nadadores,016,Lamadrid,28.4800
021,Nadadores,017,Matamoros,288.8320
021,Nadadores,018,Monclova,27.5090
021,Nadadores,019,Morelos,197.5120
021,Nadadores,020,Múzquiz,145.5520
021,Nadadores,022,Nava,202.3310
021,Nadadores,023,Ocampo,102.9450
021,Nadadores,024,Parras,288.2370
021,Nadadores,025,Piedras Negras,245.5880
021,Nadadores,026,Progreso,89.8340
021,Nadadores,027,Ramos Arizpe,210.2910
021,Nadadores,028,Sabinas,119.6900
021,Nadadores,029,Sacramento,17.2230
021,Nadadores,030,Saltillo,224.4250
021,Nadadores,031,San Buenaventura,6.9100
021,Nadadores,032,San Juan de Sabinas,133.2390
021,Nadadores,033,San Pedro,238.9640
021,Nadadores,034,Sierra Mojada,248.6140
021,Nadadores,035,Torreón,300.4610
021,Nadadores,036,Viesca,299.3360
021,Nadadores,037,Villa Unión,207.0380
021,Nadadores,038,Zaragoza,207.0450
022,Nava,001,Abasolo,178.9120
022,Nava,002,Acuña,123.6530
022,Nava,003,Allende,17.9870
022,Nava,004,Arteaga,401.6300
022,Nava,005,Candela,283.6750
022,Nava,006,Castaños,216.0510
022,Nava,007,Cuatro Ciénegas,256.6470
022,Nava,008,Escobedo,178.3170
022,Nava,009,Francisco I. Madero,474.3230
022,Nava,010,Frontera,201.9980
022,Nava,011,General Cepeda,395.9720
022,Nava,012,Guerrero,74.4920
022,Nava,013,Hidalgo,153.2200
022,Nava,014,Jiménez,86.4530
022,Nava,015,Juárez,134.8140
022,Nava,016,Lamadrid,231.8850
022,Nava,017,Matamoros,492.2380
022,Nava,018,Monclova,200.2390
022,Nava,019,Morelos,14.5270
022,Nava,020,Múzquiz,110.9620
022,Nava,021,Nadadores,203.8410
022,Nava,023,Ocampo,306.3510
022,Nava,024,Parras,462.1090
022,Nava,025,Piedras Negras,44.5370
022,Nava,026,Progreso,163.7480
022,Nava,027,Ramos Arizpe,384.1630
022,Nava,028,Sabinas,86.3680
022,Nava,029,Sacramento,220.6290
022,Nava,030,Saltillo,398.2960
022,Nava,031,San Buenaventura,198.4220
022,Nava,032,San Juan de Sabinas,76.2480
022,Nava,033,San Pedro,442.3700
022,Nava,034,Sierra Mojada,452.0200
022,Nava,035,Torreón,503.8670
022,Nava,036,Viesca,502.7410
022,Nava,037,Villa Unión,25.0230
022,Nava,038,Zaragoza,24.0600
023,Ocampo,001,Abasolo,128.4950
023,Ocampo,002,Acuña,409.3170
023,Ocampo,003,Allende,292.2560
023,Ocampo,004,Arteaga,330.4360
023,Ocampo,005,Candela,226.8010
023,Ocampo,006,Castaños,144.8580
023,Ocampo,007,Cuatro Ciénegas,49.7490
023,Ocampo,008,Escobedo,135.3870
023,Ocampo,009,Francisco I. Madero,267.4290
023,Ocampo,010,Frontera,126.0380
023,Ocampo,011,General Cepeda,324.7790
023,Ocampo,012,Guerrero,349.3640
023,Ocampo,013,Hidalgo,399.5360
023,Ocampo,014,Jiménez,390.1840
023,Ocampo,015,Juárez,232.5640
023,Ocampo,016,Lamadrid,82.9400
023,Ocampo,017,Matamoros,285.3440
023,Ocampo,018,Monclova,130.1870
023,Ocampo,019,Morelos,300.1910
023,Ocampo,020,Múzquiz,248.2300
023,Ocampo,021,Nadadores,103.1130
023,Ocampo,022,Nava,305.0100
023,Ocampo,024,Parras,357.6930
023,Ocampo,025,Piedras Negras,348.2670
023,Ocampo,026,Progreso,192.5130
023,Ocampo,027,Ramos Arizpe,312.9700
023,Ocampo,028,Sabinas,222.3680
023,Ocampo,029,Sacramento,85.9000
023,Ocampo,030,Saltillo,327.1030
023,Ocampo,031,San Buenaventura,109.5890
023,Ocampo,032,San Juan de Sabinas,235.9180
023,Ocampo,033,San Pedro,235.4770
023,Ocampo,034,Sierra Mojada,145.6690
023,Ocampo,035,Torreón,296.9730
023,Ocampo,036,Viesca,295.8480
023,Ocampo,037,Villa Unión,309.7160
023,Ocampo,038,Zaragoza,309.7240
024,Parras,001,Abasolo,301.4370
024,Parras,002,Acuña,564.4830
024,Parras,003,Allende,447.4220
024,Parras,004,Arteaga,164.0510
024,Parras,005,Candela,358.6940
024,Parras,006,Castaños,247.7660
024,Parras,007,Cuatro Ciénegas,306.0060
024,Parras,008,Escobedo,324.9490
024,Parras,009,Francisco I. Madero,154.0890
024,Parras,010,Frontera,264.1300
024,Parras,011,General Cepeda,80.1240
024,Parras,012,Guerrero,504.5300
024,Parras,013,Hidalgo,486.4210
024,Parras,014,Jiménez,545.3500
024,Parras,015,Juárez,387.7300
024,Parras,016,Lamadrid,338.8030
024,Parras,017,Matamoros,141.1340
024,Parras,018,Monclova,259.8380
024,Parras,019,Morelos,455.3570
024,Parras,020,Múzquiz,403.3960
024,Parras,021,Nadadores,288.6950
024,Parras,022,Nava,460.1760
024,Parras,023,Ocampo,355.7100
024,Parras,025,Piedras Negras,503.4330
024,Parras,026,Progreso,347.6790
024,Parras,027,Ramos Arizpe,162.2870
024,Parras,028,Sabinas,377.5340
024,Parras,029,Sacramento,341.7630
024,Parras,030,Saltillo,149.4410
024,Parras,031,San Buenaventura,284.8450
024,Parras,032,San Juan de Sabinas,391.0840
024,Parras,033,San Pedro,121.0790
024,Parras,034,Sierra Mojada,353.6980
024,Parras,035,Torreón,163.9410
024,Parras,036,Viesca,143.4410
024,Parras,037,Villa Unión,464.8820
024,Parras,038,Zaragoza,464.8900
025,Piedras Negras,001,Abasolo,221.0370
025,Piedras Negras,002,Acuña,92.7990
025,Piedras Negras,003,Allende,60.1120
025,Piedras Negras,004,Arteaga,443.7550
025,Piedras Negras,005,Candela,299.0650
025,Piedras Negras,006,Castaños,258.1770
025,Piedras Negras,007,Cuatro Ciénegas,298.7720
025,Piedras Negras,008,Escobedo,220.4420
025,Piedras Negras,009,Francisco I. Madero,516.4480
025,Piedras Negras,010,Frontera,244.1230
025,Piedras Negras,011,General Cepeda,438.0970
025,Piedras Negras,012,Guerrero,52.8250
025,Piedras Negras,013,Hidalgo,131.5530
025,Piedras Negras,014,Jiménez,47.5180
025,Piedras Negras,015,Juárez,176.9390
025,Piedras Negras,016,Lamadrid,274.0100
025,Piedras Negras,017,Matamoros,534.3630
025,Piedras Negras,018,Monclova,242.3640
025,Piedras Negras,019,Morelos,56.6520
025,Piedras Negras,020,Múzquiz,153.0870
025,Piedras Negras,021,Nadadores,245.9660
025,Piedras Negras,022,Nava,45.5500
025,Piedras Negras,023,Ocampo,348.4760
025,Piedras Negras,024,Parras,504.2340
025,Piedras Negras,026,Progreso,205.8730
025,Piedras Negras,027,Ramos Arizpe,426.2880
025,Piedras Negras,028,Sabinas,128.4930
025,Piedras Negras,029,Sacramento,262.7540
025,Piedras Negras,030,Saltillo,440.4220
025,Piedras Negras,031,San Buenaventura,240.5470
025,Piedras Negras,032,San Juan de Sabinas,118.3730
025,Piedras Negras,033,San Pedro,484.4950
025,Piedras Negras,034,Sierra Mojada,494.1450
025,Piedras Negras,035,Torreón,545.9920
025,Piedras Negras,036,Viesca,544.8660
025,Piedras Negras,037,Villa Unión,70.1170
025,Piedras Negras,038,Zaragoza,66.1800
026,Progreso,001,Abasolo,64.2270
026,Progreso,002,Acuña,265.8370
026,Progreso,003,Allende,148.7760
026,Progreso,004,Arteaga,286.9450
026,Progreso,005,Candela,168.9900
026,Progreso,006,Castaños,101.3670
026,Progreso,007,Cuatro Ciénegas,141.9620
026,Progreso,008,Escobedo,63.6320
026,Progreso,009,Francisco I. Madero,359.6380
026,Progreso,010,Frontera,87.3130
026,Progreso,011,General Cepeda,281.2870
026,Progreso,012,Guerrero,205.8840
026,Progreso,013,Hidalgo,212.0390
026,Progreso,014,Jiménez,246.7040
026,Progreso,015,Juárez,40.0520
026,Progreso,016,Lamadrid,117.2000
026,Progreso,017,Matamoros,377.5530
026,Progreso,018,Monclova,85.5540
026,Progreso,019,Morelos,156.7110
026,Progreso,020,Múzquiz,104.7500
026,Progreso,021,Nadadores,89.1560
026,Progreso,022,Nava,161.5300
026,Progreso,023,Ocampo,191.6660
026,Progreso,024,Parras,347.4240
026,Progreso,025,Piedras Negras,204.7870
026,Progreso,027,Ramos Arizpe,269.4780
026,Progreso,028,Sabinas,78.8880
026,Progreso,029,Sacramento,105.9440
026,Progreso,030,Saltillo,283.6120
026,Progreso,031,San Buenaventura,83.7370
026,Progreso,032,San Juan de Sabinas,92.4380
026,Progreso,033,San Pedro,327.6850
026,Progreso,034,Sierra Mojada,337.3350
026,Progreso,035,Torreón,389.1820
026,Progreso,036,Viesca,388.0560
026,Progreso,037,Villa Unión,166.2360
026,Progreso,038,Zaragoza,166.2440
027,Ramos Arizpe,001,Abasolo,225.2640
027,Ramos Arizpe,002,Acuña,488.3100
027,Ramos Arizpe,003,Allende,371.2480
027,Ramos Arizpe,004,Arteaga,18.8910
027,Ramos Arizpe,005,Candela,213.6320
027,Ramos Arizpe,006,Castaños,171.5920
027,Ramos Arizpe,007,Cuatro Ciénegas,265.3260
027,Ramos Arizpe,008,Escobedo,248.7750
027,Ramos Arizpe,009,Francisco I. Madero,257.6020
027,Ramos Arizpe,010,Frontera,187.9560
027,Ramos Arizpe,011,General Cepeda,74.9580
027,Ramos Arizpe,012,Guerrero,404.9470
027,Ramos Arizpe,013,Hidalgo,329.6430
027,Ramos Arizpe,014,Jiménez,469.1760
027,Ramos Arizpe,015,Juárez,311.5570
027,Ramos Arizpe,016,Lamadrid,240.5650
027,Ramos Arizpe,017,Matamoros,244.6470
027,Ramos Arizpe,018,Monclova,183.6640
027,Ramos Arizpe,019,Morelos,379.1830
027,Ramos Arizpe,020,Múzquiz,327.2230
027,Ramos Arizpe,021,Nadadores,212.5210
027,Ramos Arizpe,022,Nava,384.0020
027,Ramos Arizpe,023,Ocampo,315.0300
027,Ramos Arizpe,024,Parras,158.4780
027,Ramos Arizpe,025,Piedras Negras,427.2590
027,Ramos Arizpe,026,Progreso,271.5050
027,Ramos Arizpe,028,Sabinas,301.3610
027,Ramos Arizpe,029,Sacramento,229.3080
027,Ramos Arizpe,030,Saltillo,15.8130
027,Ramos Arizpe,031,San Buenaventura,208.6710
027,Ramos Arizpe,032,San Juan de Sabinas,314.9100
027,Ramos Arizpe,033,San Pedro,224.5920
027,Ramos Arizpe,034,Sierra Mojada,460.6990
027,Ramos Arizpe,035,Torreón,267.4550
027,Ramos Arizpe,036,Viesca,246.9540
027,Ramos Arizpe,037,Villa Unión,388.7080
027,Ramos Arizpe,038,Zaragoza,388.7160
028,Sabinas,001,Abasolo,94.0780
028,Sabinas,002,Acuña,188.3610
028,Sabinas,003,Allende,71.3000
028,Sabinas,004,Arteaga,316.7950
028,Sabinas,005,Candela,198.8400
028,Sabinas,006,Castaños,131.2170
028,Sabinas,007,Cuatro Ciénegas,171.8130
028,Sabinas,008,Escobedo,93.4820
028,Sabinas,009,Francisco I. Madero,389.4880
028,Sabinas,010,Frontera,117.1640
028,Sabinas,011,General Cepeda,311.1380
028,Sabinas,012,Guerrero,128.4080
028,Sabinas,013,Hidalgo,235.9940
028,Sabinas,014,Jiménez,169.2270
028,Sabinas,015,Juárez,48.4300
028,Sabinas,016,Lamadrid,147.0510
028,Sabinas,017,Matamoros,407.4030
028,Sabinas,018,Monclova,115.4040
028,Sabinas,019,Morelos,79.2340
028,Sabinas,020,Múzquiz,49.4970
028,Sabinas,021,Nadadores,119.0070
028,Sabinas,022,Nava,84.0540
028,Sabinas,023,Ocampo,221.5160
028,Sabinas,024,Parras,377.2740
028,Sabinas,025,Piedras Negras,127.3100
028,Sabinas,026,Progreso,78.9140
028,Sabinas,027,Ramos Arizpe,299.3280
028,Sabinas,029,Sacramento,135.7940
028,Sabinas,030,Saltillo,313.4620
028,Sabinas,031,San Buenaventura,113.5870
028,Sabinas,032,San Juan de Sabinas,14.9610
028,Sabinas,033,San Pedro,357.5360
028,Sabinas,034,Sierra Mojada,367.1850
028,Sabinas,035,Torreón,419.0320
028,Sabinas,036,Viesca,417.9070
028,Sabinas,037,Villa Unión,88.7600
028,Sabinas,038,Zaragoza,88.7680
029,Sacramento,001,Abasolo,42.5960
029,Sacramento,002,Acuña,323.4170
029,Sacramento,003,Allende,206.3560
029,Sacramento,004,Arteaga,244.5360
029,Sacramento,005,Candela,140.9010
029,Sacramento,006,Castaños,58.9580
029,Sacramento,007,Cuatro Ciénegas,36.0180
029,Sacramento,008,Escobedo,49.4870
029,Sacramento,009,Francisco I. Madero,253.6940
029,Sacramento,010,Frontera,40.1380
029,Sacramento,011,General Cepeda,238.8790
029,Sacramento,012,Guerrero,263.4640
029,Sacramento,013,Hidalgo,313.6360
029,Sacramento,014,Jiménez,304.2840
029,Sacramento,015,Juárez,146.6640
029,Sacramento,016,Lamadrid,11.2560
029,Sacramento,017,Matamoros,271.6090
029,Sacramento,018,Monclova,44.2870
029,Sacramento,019,Morelos,214.2910
029,Sacramento,020,Múzquiz,162.3300
029,Sacramento,021,Nadadores,17.2130
029,Sacramento,022,Nava,219.1100
029,Sacramento,023,Ocampo,85.7220
029,Sacramento,024,Parras,343.9580
029,Sacramento,025,Piedras Negras,262.3670
029,Sacramento,026,Progreso,106.6130
029,Sacramento,027,Ramos Arizpe,227.0700
029,Sacramento,028,Sabinas,136.4680
029,Sacramento,030,Saltillo,241.2030
029,Sacramento,031,San Buenaventura,23.6890
029,Sacramento,032,San Juan de Sabinas,150.0180
029,Sacramento,033,San Pedro,221.7410
029,Sacramento,034,Sierra Mojada,231.3910
029,Sacramento,035,Torreón,283.2380
029,Sacramento,036,Viesca,282.1120
029,Sacramento,037,Villa Unión,223.8160
029,Sacramento,038,Zaragoza,223.8240
030,Saltillo,001,Abasolo,241.0020
030,Saltillo,002,Acuña,504.0480
030,Saltillo,003,Allende,386.9870
030,Saltillo,004,Arteaga,16.5230
030,Saltillo,005,Candela,229.3700
030,Saltillo,006,Castaños,187.3300
030,Saltillo,007,Cuatro Ciénegas,281.0650
030,Saltillo,008,Escobedo,264.5130
030,Saltillo,009,Francisco I. Madero,248.3860
030,Saltillo,010,Frontera,203.6950
030,Saltillo,011,General Cepeda,65.7420
030,Saltillo,012,Guerrero,420.6850
030,Saltillo,013,Hidalgo,345.3810
030,Saltillo,014,Jiménez,484.9140
030,Saltillo,015,Juárez,327.2950
030,Saltillo,016,Lamadrid,256.3030
030,Saltillo,017,Matamoros,235.4310
030,Saltillo,018,Monclova,199.4020
030,Saltillo,019,Morelos,394.9210
030,Saltillo,020,Múzquiz,342.9610
030,Saltillo,021,Nadadores,228.2590
030,Saltillo,022,Nava,399.7410
030,Saltillo,023,Ocampo,330.7680
030,Saltillo,024,Parras,149.2620
030,Saltillo,025,Piedras Negras,442.9970
030,Saltillo,026,Progreso,287.2430
030,Saltillo,027,Ramos Arizpe,17.5930
030,Saltillo,028,Sabinas,317.0990
030,Saltillo,029,Sacramento,245.0470
030,Saltillo,031,San Buenaventura,224.4100
030,Saltillo,032,San Juan de Sabinas,330.6480
030,Saltillo,033,San Pedro,215.3760
030,Saltillo,034,Sierra Mojada,447.9950
030,Saltillo,035,Torreón,258.2380
030,Saltillo,036,Viesca,237.7380
030,Saltillo,037,Villa Unión,404.4470
030,Saltillo,038,Zaragoza,404.4540
031,San Buenaventura,001,Abasolo,19.1360
031,San Buenaventura,002,Acuña,299.9580
031,San Buenaventura,003,Allende,182.8970
031,San Buenaventura,004,Arteaga,223.4620
031,San Buenaventura,005,Candela,119.8260
031,San Buenaventura,006,Castaños,37.8840
031,San Buenaventura,007,Cuatro Ciénegas,59.1200
031,San Buenaventura,008,Escobedo,26.0280
031,San Buenaventura,009,Francisco I. Madero,276.7960
031,San Buenaventura,010,Frontera,19.0640
031,San Buenaventura,011,General Cepeda,217.8050
031,San Buenaventura,012,Guerrero,240.0050
031,San Buenaventura,013,Hidalgo,292.5620
031,San Buenaventura,014,Jiménez,280.8250
031,San Buenaventura,015,Juárez,123.2050
031,San Buenaventura,016,Lamadrid,34.3580
031,San Buenaventura,017,Matamoros,294.7110
031,San Buenaventura,018,Monclova,23.2130
031,San Buenaventura,019,Morelos,190.8320
031,San Buenaventura,020,Múzquiz,138.8710
031,San Buenaventura,021,Nadadores,6.3140
031,San Buenaventura,022,Nava,195.6510
031,San Buenaventura,023,Ocampo,108.8240
031,San Buenaventura,024,Parras,283.9410
031,San Buenaventura,025,Piedras Negras,238.9080
031,San Buenaventura,026,Progreso,83.1530
031,San Buenaventura,027,Ramos Arizpe,205.9950
031,San Buenaventura,028,Sabinas,113.0090
031,San Buenaventura,029,Sacramento,23.1020
031,San Buenaventura,030,Saltillo,220.1290
031,San Buenaventura,032,San Juan de Sabinas,126.5590
031,San Buenaventura,033,San Pedro,244.8430
031,San Buenaventura,034,Sierra Mojada,254.4920
031,San Buenaventura,035,Torreón,306.3400
031,San Buenaventura,036,Viesca,305.2140
031,San Buenaventura,037,Villa Unión,200.3570
031,San Buenaventura,038,Zaragoza,200.3650
032,San Juan de Sabinas,001,Abasolo,106.9290
032,San Juan de Sabinas,002,Acuña,178.5280
032,San Juan de Sabinas,003,Allende,61.4660
032,San Juan de Sabinas,004,Arteaga,329.6470
032,San Juan de Sabinas,005,Candela,211.6920
032,San Juan de Sabinas,006,Castaños,144.0690
032,San Juan de Sabinas,007,Cuatro Ciénegas,184.6640
032,San Juan de Sabinas,008,Escobedo,106.3340
032,San Juan de Sabinas,009,Francisco I. Madero,402.3400
032,San Juan de Sabinas,010,Frontera,130.0150
032,San Juan de Sabinas,011,General Cepeda,323.9890
032,San Juan de Sabinas,012,Guerrero,118.5750
032,San Juan de Sabinas,013,Hidalgo,226.1610
032,San Juan de Sabinas,014,Jiménez,159.3940
032,San Juan de Sabinas,015,Juárez,62.8310
032,San Juan de Sabinas,016,Lamadrid,159.9020
032,San Juan de Sabinas,017,Matamoros,420.2550
032,San Juan de Sabinas,018,Monclova,128.2560
032,San Juan de Sabinas,019,Morelos,69.4010
032,San Juan de Sabinas,020,Múzquiz,35.0120
032,San Juan de Sabinas,021,Nadadores,131.8580
032,San Juan de Sabinas,022,Nava,74.2200
032,San Juan de Sabinas,023,Ocampo,234.3680
032,San Juan de Sabinas,024,Parras,390.1260
032,San Juan de Sabinas,025,Piedras Negras,117.4770
032,San Juan de Sabinas,026,Progreso,91.7650
032,San Juan de Sabinas,027,Ramos Arizpe,312.1800
032,San Juan de Sabinas,028,Sabinas,14.3850
032,San Juan de Sabinas,029,Sacramento,148.6460
032,San Juan de Sabinas,030,Saltillo,326.3130
032,San Juan de Sabinas,031,San Buenaventura,126.4390
032,San Juan de Sabinas,033,San Pedro,370.3870
032,San Juan de Sabinas,034,Sierra Mojada,380.0370
032,San Juan de Sabinas,035,Torreón,431.8840
032,San Juan de Sabinas,036,Viesca,430.7580
032,San Juan de Sabinas,037,Villa Unión,78.9270
032,San Juan de Sabinas,038,Zaragoza,78.9340
033,San Pedro,001,Abasolo,264.6440
033,San Pedro,002,Acuña,545.4660
033,San Pedro,003,Allende,428.4050
033,San Pedro,004,Arteaga,233.1870
033,San Pedro,005,Candela,362.9500
033,San Pedro,006,Castaños,281.0070
033,San Pedro,007,Cuatro Ciénegas,186.2930
033,San Pedro,008,Escobedo,271.5360
033,San Pedro,009,Francisco I. Madero,32.8950
033,San Pedro,010,Frontera,262.1870
033,San Pedro,011,General Cepeda,202.8200
033,San Pedro,012,Guerrero,485.5130
033,San Pedro,013,Hidalgo,555.5580
033,San Pedro,014,Jiménez,526.3330
033,San Pedro,015,Juárez,368.7130
033,San Pedro,016,Lamadrid,219.0890
033,San Pedro,017,Matamoros,50.4230
033,San Pedro,018,Monclova,266.3360
033,San Pedro,019,Morelos,436.3400
033,San Pedro,020,Múzquiz,384.3790
033,San Pedro,021,Nadadores,239.2620
033,San Pedro,022,Nava,441.1590
033,San Pedro,023,Ocampo,235.9970
033,San Pedro,024,Parras,123.6080
033,San Pedro,025,Piedras Negras,484.4160
033,San Pedro,026,Progreso,328.6620
033,San Pedro,027,Ramos Arizpe,231.4230
033,San Pedro,028,Sabinas,358.5170
033,San Pedro,029,Sacramento,222.0490
033,San Pedro,030,Saltillo,218.5780
033,San Pedro,031,San Buenaventura,245.7380
033,San Pedro,032,San Juan de Sabinas,372.0670
033,San Pedro,034,Sierra Mojada,232.5040
033,San Pedro,035,Torreón,62.4390
033,San Pedro,036,Viesca,61.7630
033,San Pedro,037,Villa Unión,445.8650
033,San Pedro,038,Zaragoza,445.8730
034,Sierra Mojada,001,Abasolo,274.1640
034,Sierra Mojada,002,Acuña,554.9860
034,Sierra Mojada,003,Allende,437.9250
034,Sierra Mojada,004,Arteaga,465.3070
034,Sierra Mojada,005,Candela,372.4690
034,Sierra Mojada,006,Castaños,290.5270
034,Sierra Mojada,007,Cuatro Ciénegas,195.4180
034,Sierra Mojada,008,Escobedo,281.0560
034,Sierra Mojada,009,Francisco I. Madero,227.4680
034,Sierra Mojada,010,Frontera,271.7070
034,Sierra Mojada,011,General Cepeda,434.9400
034,Sierra Mojada,012,Guerrero,495.0330
034,Sierra Mojada,013,Hidalgo,545.2050
034,Sierra Mojada,014,Jiménez,535.8520
034,Sierra Mojada,015,Juárez,378.2330
034,Sierra Mojada,016,Lamadrid,228.6090
034,Sierra Mojada,017,Matamoros,277.1800
034,Sierra Mojada,018,Monclova,275.8560
034,Sierra Mojada,019,Morelos,445.8600
034,Sierra Mojada,020,Múzquiz,393.8990
034,Sierra Mojada,021,Nadadores,248.7820
034,Sierra Mojada,022,Nava,450.6790
034,Sierra Mojada,023,Ocampo,145.6690
034,Sierra Mojada,024,Parras,355.7280
034,Sierra Mojada,025,Piedras Negras,493.9360
034,Sierra Mojada,026,Progreso,338.1810
034,Sierra Mojada,027,Ramos Arizpe,458.6380
034,Sierra Mojada,028,Sabinas,368.0370
034,Sierra Mojada,029,Sacramento,231.5690
034,Sierra Mojada,030,Saltillo,450.6970
034,Sierra Mojada,031,San Buenaventura,255.2580
034,Sierra Mojada,032,San Juan de Sabinas,381.5860
034,Sierra Mojada,033,San Pedro,232.5900
034,Sierra Mojada,035,Torreón,266.9720
034,Sierra Mojada,036,Viesca,293.8820
034,Sierra Mojada,037,Villa Unión,455.3850
034,Sierra Mojada,038,Zaragoza,455.3930
035,Torreón,001,Abasolo,325.8090
035,Torreón,002,Acuña,606.6300
035,Torreón,003,Allende,489.5690
035,Torreón,004,Arteaga,274.9020
035,Torreón,005,Candela,424.1140
035,Torreón,006,Castaños,342.1710
035,Torreón,007,Cuatro Ciénegas,247.4570
035,Torreón,008,Escobedo,332.7000
035,Torreón,009,Francisco I. Madero,33.1400
035,Torreón,010,Frontera,323.3520
035,Torreón,011,General Cepeda,244.5350
035,Torreón,012,Guerrero,546.6770
035,Torreón,013,Hidalgo,597.2720
035,Torreón,014,Jiménez,587.4970
035,Torreón,015,Juárez,429.8780
035,Torreón,016,Lamadrid,280.2530
035,Torreón,017,Matamoros,23.4250
035,Torreón,018,Monclova,327.5010
035,Torreón,019,Morelos,497.5040
035,Torreón,020,Múzquiz,445.5430
035,Torreón,021,Nadadores,300.4260
